business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours_Monday,hours_Tuesday,hours_Wednesday,hours_Thursday,hours_Friday,hours_Saturday,hours_Sunday
msWWdElOb9eWFgKZw5tIcg,Aprons Restaurant,1621-1623 W Cecil B Moore Ave,Philadelphia,PA,19121.0,39.9794398,-75.1619746,4.0,6,0,"Italian, Restaurants, Southern",Closed,07:00-21:00,07:00-21:00,07:00-21:00,07:00-23:00,07:00-23:00,09:00-19:00
qU04_z622p49wEIFB-9U5w,Terakawa Ramen,125 S 40th St,Philadelphia,PA,19104.0,39.9547153584,-75.2020952851,4.0,147,1,"Restaurants, Japanese, Ramen",Closed,Closed,Closed,Closed,Closed,Closed,Closed
IRF5JWf1dByxOwRxhz9Sbw,Amari's Restaurant,5037 Baltimore Ave,Philadelphia,PA,19143.0,39.9479848,-75.2247445,3.5,57,1,"Soul Food, American (New), Breakfast & Brunch, Restaurants, Seafood",Closed,Closed,07:30-15:00,07:30-15:00,07:30-15:00,07:30-15:00,07:30-15:00
jm28n2u54q46QpeXSyoymA,K Diner,5717 Rising Sun Ave,Philadelphia,PA,19120.0,40.041657,-75.1058466,3.0,6,0,"Restaurants, Diners",06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00
5k5u23L1yS0e5zLouXsSTA,Wing Shop,7109 Frankford Ave,Philadelphia,PA,19135.0,40.0346506,-75.0440235,3.0,24,0,"American (New), American (Traditional), Restaurants, Chicken Wings, Fast Food",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-22:00
0Nqa0zPHoB_GVucVMd9f6w,Club Risqué,1700 S Christopher Columbus Blvd,Philadelphia,PA,19148.0,39.9253969,-75.144875,3.5,52,1,"Arts & Entertainment, Adult Entertainment, Nightlife, Strip Clubs, Restaurants",11:30-00:00,11:30-00:00,11:30-00:00,11:30-00:00,11:30-00:00,13:00-00:00,13:00-00:00
HnDdcVLvvpiaoBYXDO73Fw,Lucky Garden,6631 Ridge Ave,Philadelphia,PA,19128.0,40.0397053,-75.2236804,3.0,35,0,"Chinese, Restaurants",11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-23:30,11:00-23:30,12:00-22:00
JfKe2LI_1F8NhqOsKzHggg,Cafe Roma Bakery,6147 Ridge Ave,Philadelphia,PA,19128.0,40.0350573,-75.2162958,4.5,53,1,"Restaurants, Food, Bakeries, Donuts",Closed,07:30-18:00,07:30-18:00,07:30-18:00,07:30-18:30,07:30-18:00,09:00-13:00
_NQ07fzmI-75Yk5GUVnp0w,Riehl Deli & Cheese Shop,51 N 12th St,Philadelphia,PA,19107.0,39.9510693646,-75.1543807983,4.5,23,1,"Cheese Shops, Delis, Food, Meat Shops, Specialty Food, Grocery, Restaurants",Closed,08:00-16:00,08:00-16:00,08:00-17:00,08:00-18:00,08:00-17:00,Closed
q6xmmfmt8DzOhbIC0WVbvQ,Laxmi Indian Grille - Manayunk,4425 Main St,Philadelphia,PA,19127.0,40.0264175031,-75.2256134994,4.0,203,1,"Halal, Restaurants, Food, Food Delivery Services, Indian",16:00-20:00,16:00-20:00,16:00-20:00,16:00-20:00,16:00-21:00,16:00-21:00,16:00-20:00
KYPhGJIibu_7ePIX4HNs6A,48th Street Grille,310 S 48th St,Philadelphia,PA,19143.0,39.9531368,-75.2186607,4.5,275,1,"Internet Cafes, Restaurants, Food, Seafood, American (New), Vegetarian, Caribbean, Chicken Wings, Caterers, Event Planning & Services, Breakfast & Brunch",Closed,12:00-20:00,12:00-20:00,12:00-20:00,12:00-21:00,10:00-16:00,Closed
xellD0NghW7cmmeIgjmEXA,Suzani Restaurant,1916 Welsh Rd,Philadelphia,PA,19115.0,40.0811093,-75.0382522,4.5,99,1,"Uzbek, Restaurants, Persian/Iranian, Modern European, Middle Eastern, Mediterranean, Russian",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
45WLhjZ42-_WL1FcDXErsQ,Throwbaxx Bar & Grille,6800 Ridge Ave,Philadelphia,PA,19128.0,40.0423138,-75.2265452,3.5,15,1,"Restaurants, Sandwiches, Bars, Pubs, Nightlife",11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00
j2hzwWttoIQe-g__kTH2AQ,24th Street Bar and Restaraunt,795 N 24th St,Philadelphia,PA,19130.0,39.9697986,-75.1763008,3.5,27,0,"Restaurants, American (Traditional), Beer Bar, Bars, Cocktail Bars, Nightlife",14:00-21:00,14:00-21:00,12:00-22:00,12:00-00:00,12:00-01:00,12:00-02:00,12:00-21:00
xuC4UNdSvjZckNZFqOklkg,Luther ribs,4912 N 5th St,Philadelphia,PA,19120.0,40.0262339,-75.1330346,3.5,84,1,"Restaurants, Steakhouses, Barbeque",Closed,Closed,12:00-18:00,12:00-21:00,12:00-21:00,13:00-21:00,13:00-21:00
NbooU7y6Ctx8M4tmdlt47Q,Maui's Dog House,200 S Broad St,Philadelphia,PA,19102.0,39.9491834,-75.1647772,3.5,6,0,"Restaurants, Food, Hot Dogs",11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,Closed
PHYsNpILKJkwrP1jKkZLCw,Old London Style Pizza,2047 Orthodox St,Philadelphia,PA,19124.0,40.0103569283,-75.0790703454,2.5,9,0,"Food Delivery Services, Restaurants, Food, Pizza",Closed,Closed,Closed,Closed,Closed,Closed,Closed
BtxUZn4d7yxsHwdlRq1dkw,Mount Airy Tap Room,300 W Mt Pleasant Ave,Philadelphia,PA,19119.0,40.0539009,-75.1941853,4.5,51,1,"Breweries, Nightlife, Gastropubs, Bars, Food, Brewpubs, Beer Bar, Sandwiches, American (New), Restaurants, Pubs",16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,12:00-21:00
SdzgdLRLPXb240bFxMgz5g,Roman's Pizza,6613 Ridge Ave,Philadelphia,PA,19128.0,40.039176,-75.223424,3.0,40,1,"Food Delivery Services, Food, Pizza, Italian, Restaurants, Sandwiches, American (Traditional), Salad",11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-23:30,11:00-23:30,11:00-22:30
L-43PIGGgYV6BoK-GaW4Vw,Sonnys Cocktail Joint,1508 South St,Philadelphia,PA,19146.0,39.9437655,-75.1676599,4.5,18,1,"Bars, Sandwiches, Restaurants, Nightlife, Cocktail Bars",Closed,Closed,Closed,Closed,Closed,Closed,Closed
l4AjbrjS91Z70AYQbABxvA,Cafe Crema,1205 S 9th St,Philadelphia,PA,19147.0,39.9339504,-75.1581469,4.0,147,0,"Cafes, Gelato, Restaurants, Bakeries, Food, Coffee & Tea, Desserts",10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-23:00,10:00-23:00,10:00-22:00
JAwXfqM-coveEnxOpKhEvg,Checkers,2340 E Venango St,Philadelphia,PA,19134.0,39.9936635969,-75.0976981164,1.0,8,0,"Restaurants, Fast Food",11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,Closed
KPPyh-vQI3IbbQJUcegBjg,Dark Horse Pub,421 S 2nd St,Philadelphia,PA,19147.0,39.9422776,-75.1450063,3.5,99,0,"Pubs, Restaurants, Bars, American (Traditional), Nightlife",11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00
lSR0JkU7iCnR7sP-8Gjkqw,The Garden,121 N Columbus Blvd,Philadelphia,PA,19106.0,39.9525531,-75.1397163,4.5,7,1,"Cafes, Beer Gardens, Restaurants, Nightlife",16:00-22:00,16:00-22:00,16:00-22:00,16:00-22:00,16:00-23:00,12:00-23:00,12:00-22:00
cFtVkdtHZuZvCNvkSG-RAg,Kurry Shack Francisville ,1839 Poplar St,Philadelphia,PA,19130.0,39.9713152822,-75.1674203575,4.0,13,1,"Desserts, Gluten-Free, Food Delivery Services, Food, Vegan, Indian, Restaurants",Closed,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,12:00-22:00
MHldYtfAtcZJ88_45tNRyQ,Mannino's Manayunk,5154 Ridge Ave,Philadelphia,PA,19128.0,40.0183420327,-75.2111332855,4.0,5,0,"Restaurants, Pizza, Italian",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:30,11:00-22:30,12:00-21:00
jmgEQ7co9p5aV7l1EPbvBQ,Fruit Salad Truck,17th & Arch St,Philadelphia,PA,19103.0,39.955008,-75.167989,5.0,8,0,"Restaurants, Food Stands",Closed,Closed,Closed,Closed,Closed,Closed,Closed
amgCBbemSn2b1zUOoUbjHA,Green Soul,8229 Germantown Ave,Philadelphia,PA,19118.0,40.074087,-75.2031841,4.0,121,0,"Sandwiches, Salad, Food, Restaurants, Juice Bars & Smoothies",11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00
oUtWwORqz6XAhDpAxE1IiQ,Won Oriental Restaurant,216 S 40th St,Philadelphia,PA,19104.0,39.9535421,-75.202731,3.0,20,0,"Restaurants, Chinese",Closed,Closed,Closed,Closed,Closed,Closed,Closed
8BfXofH792_mx-d-mqHD6w,Doc's Union Pub,1843 S 2nd St,Philadelphia,PA,19148.0,39.9246324,-75.1499583,2.0,11,0,"Bars, Restaurants, Pubs, Nightlife",18:00-02:00,18:00-02:00,18:00-02:00,18:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
6VD86MURqam8QhJSkzNV4A,Adriatic Grill,1835 N 12th St,Philadelphia,PA,19122.0,39.980562,-75.153389,4.0,18,0,"American (Traditional), Seafood, Fast Food, Sandwiches, Breakfast & Brunch, Restaurants",07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,Closed,Closed
fU_PgV2qca4dEo2ZPmivPA,Dump-N-Roll,,Philadelphia,PA,19104.0,39.9583587,-75.1953934,4.5,173,1,"Food, Food Trucks, Caterers, Chinese, Asian Fusion, Restaurants, Japanese, Event Planning & Services, Italian, Steakhouses, Dim Sum, Street Vendors",11:00-21:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00
2AqEWqRbKhcY-30b9geCRQ,Dunkin',117 South 16th Street,Philadelphia,PA,19102.0,39.9505772,-75.1671469,2.5,19,1,"Donuts, Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Sandwiches",05:00-21:00,05:00-21:00,05:00-21:00,05:00-21:00,05:00-21:00,06:00-19:00,06:00-19:00
XpQz8LfaxU_-epzBZ48s9Q,Archies's Restaurant,1030 S 8th St,Philadelphia,PA,19147.0,39.9354969134,-75.154320095,4.5,23,0,"Mexican, Restaurants",10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,11:00-18:00
UocjABfzi0iR671BQhsuSg,Wang House,6649 Castor Ave,Philadelphia,PA,19149.0,40.042846,-75.073719,4.0,26,0,"Restaurants, Chinese",12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00
4MQpxMnXusrCkqKgvEZHXw,Halal Food Truck,6193 Ridge Ave,Philadelphia,PA,19128.0,40.031943276,-75.2133928236,5.0,14,1,"Food Trucks, Food, Restaurants, Halal",Closed,Closed,Closed,Closed,Closed,Closed,Closed
LgAuYz5cQe3zTxuteJ4VyQ,Fuel Center City,1225 Walnut St,Philadelphia,PA,19107.0,39.949130566,-75.1616937821,3.5,432,1,"Sandwiches, Restaurants, Cafes, Vegetarian",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-20:00,11:00-20:00
WC7xFGH4hV7ImLI7I0V9mw,International Bakery,232 N 10th St,Philadelphia,PA,19107.0,39.9564551,-75.1558492,4.0,22,1,"Food, Bakeries, Restaurants",07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00
X97OiYQQun8UpGxqRtgQCQ,Chun Hing Restaurant,4160 Monument Rd,Philadelphia,PA,19131.0,40.0027576,-75.2135897,3.5,76,0,"Noodles, Chinese, Soup, Food, Restaurants",11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00
kC2jUMTWt0v_cSWKa63QQA,Fink's,4633 Princeton Ave,Philadelphia,PA,19135.0,40.0286011,-75.038928,4.5,62,1,"Sandwiches, Food, Delis, Restaurants",Closed,Closed,08:00-16:00,08:00-16:00,09:00-16:00,09:00-16:00,Closed
PkeGb4MKT2nBi_6w73pa6w,The Juice Merchant,4330 Main St,Philadelphia,PA,19127.0,40.0251321,-75.2231982,3.5,75,0,"Restaurants, Juice Bars & Smoothies, Vegan, Salad, Food, Sandwiches",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00
GXhExRdP5UUDhoxTRWQfcw,Lee's Chinese Restaurant,9226 Ashton Rd,Philadelphia,PA,19114.0,40.0646797,-75.0210396,3.5,5,1,"Restaurants, Chinese",Closed,Closed,Closed,Closed,Closed,Closed,Closed
bNAT7mJmjQrTNPFEWDro1Q,Five Sisters Ice Cream and Sweets,1949 N Front St,Philadelphia,PA,19122.0,39.9798433,-75.1331384,4.0,21,1,"Middle Eastern, Food, Ice Cream & Frozen Yogurt, Desserts, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
VN_ZDpbJ3R6F-xOJ-ndr6Q,Saqqara Cafe,1356 South St,Philadelphia,PA,19147.0,39.9434957,-75.1650867,3.0,40,1,"Hookah Bars, Bars, Nightlife, Food, Cafes, Restaurants, Middle Eastern, Coffee & Tea",16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-03:00,16:00-03:00,16:00-02:00
2JJO0xpG5J93Ic8top5luQ,Diablo's Pizzas,34 W Girard Ave,Philadelphia,PA,19123.0,39.9686538,-75.1359472,4.0,5,1,"Restaurants, Pizza, Tacos, Mexican, Chicken Wings",13:00-22:00,13:00-22:00,13:00-22:00,13:00-22:00,13:00-22:00,13:00-22:00,Closed
LkasU7-347mpSm3erAQHyA,Walnut Street Cafe,2929 Walnut St,Philadelphia,PA,19104.0,39.9522079227,-75.183563153,3.5,253,1,"Wine Bars, American (Traditional), Nightlife, Restaurants, Bars, Cafes, American (New)",Closed,11:30-20:00,11:30-20:00,11:30-20:00,11:30-21:00,10:00-21:00,10:00-15:00
BHOAydya5hkpHVlcmHo_xA,Quaker Diner,7241 Rising Sun Ave,Philadelphia,PA,19111.0,40.0605583,-75.0844072,3.0,58,1,"Restaurants, Diners",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00
EzrG51vVwwaIrFt8Q5o2Gg,Blaze Pizza,3400 Lancaster Ave,Philadelphia,PA,19104.0,39.9573344402,-75.1915253645,4.0,126,1,"Pizza, Gluten-Free, Fast Food, Restaurants, Salad",Closed,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00
L7R7CGnHw2jlAw2MMRUQow,Brick House Pizza & Restaurant,3332 Grant Ave,Philadelphia,PA,19114.0,40.068067,-75.006396,3.0,5,1,"Italian, Restaurants, Pizza",10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:59,10:30-22:00
xI_IeVoVXLcXv77Yt7mY9g,Krakus Market,3150 Richmond St,Philadelphia,PA,19134.0,39.983154,-75.102457,4.5,41,0,"Restaurants, Delis, Polish",Closed,09:00-19:00,09:00-19:00,09:00-19:00,09:00-20:00,08:00-17:00,10:00-14:00
_f6Nt2ANNIkemPuA_QnsmA,PrimoHoagies,"2417 Welsh Rd, Ste 12",Philadelphia,PA,19114.0,40.0718679468,-75.0304493308,3.0,34,1,"Restaurants, Sandwiches, Italian",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-18:00,10:00-16:00,10:00-18:00
xW0SIKSv4igdkz78KYLIZg,Hot Pot Cuisine,4234 Germantown Ave,Philadelphia,PA,19140.0,40.0188931,-75.1560202,3.5,12,1,"Caribbean, Restaurants",10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-00:00,10:00-00:00,12:00-22:00
GSw55M0Aq9D_78Ot8J51BQ,Delicias,526 S 4th St,Philadelphia,PA,19147.0,39.941934,-75.149329,4.0,19,0,"Spanish, Seafood, Latin American, Restaurants, Vegetarian, Salad",Closed,17:00-22:00,17:00-22:00,17:00-22:00,17:00-23:00,17:00-23:00,17:00-21:00
11uo3yawm_d1DWCCMpM1tw,Barrel's Fine Food,1725 Wolf St,Philadelphia,PA,19145.0,39.9228596,-75.1759474,4.0,49,1,"Italian, Restaurants",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:45,11:00-21:45,Closed
OaTNoQOXH6JW4lK9pITYGg,Munk & Nunn,4382 Main St,Philadelphia,PA,19127.0,40.0256739,-75.2244545,2.5,5,0,"Restaurants, Greek",Closed,Closed,Closed,Closed,Closed,Closed,Closed
DgF4_72z6UkiGxtPnSJCfg,Rabbit Hole Cafe,800 N 2nd St,Philadelphia,PA,19123.0,39.9631059,-75.1411268,4.5,40,0,"Cafes, Restaurants, Food, Coffee & Tea, Bubble Tea, Shaved Ice",Closed,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,10:00-19:00,10:00-19:00
v_LOlXjMbIwqUbK96Nj14w,Ted's Montana Grill,260 S Broad St,Philadelphia,PA,19102.0,39.9466081,-75.1651048,3.5,57,0,"American (New), Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
CVK8ENkVyoxfIHdrupIc2A,Moctezuma Restaurant,1108 S 9th St,Philadelphia,PA,19147.0,39.9359818,-75.158665,4.0,47,0,"Restaurants, Mexican",09:00-22:00,09:00-22:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00
UZcmazUpa0BBBzJ6dfueEQ,A's Pizza,7100 Edmund St,Philadelphia,PA,19135.0,40.0268758,-75.0375563,2.0,7,0,"Pizza, Restaurants",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-00:00,12:00-22:00
i5ou_YMyPOvthL-v5t3MyQ,Checkers,4813-23 Lancaster Avenue,Philadelphia,PA,19131.0,39.9732217,-75.2180736,2.0,13,1,"Restaurants, Fast Food, Burgers",10:00-04:00,10:00-04:00,10:00-04:00,10:00-05:00,10:00-05:00,10:00-05:00,10:00-04:00
D4Z4Wun4iYG2C4AgVkarag,T&N HomeMade Kitchen,1820 W Moyamensing Ave,Philadelphia,PA,19145.0,39.9143957,-75.1781475,4.0,83,1,"Sandwiches, Caterers, Restaurants, Breakfast & Brunch, Fast Food, Delis, Event Planning & Services, Italian",06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,08:00-17:00,08:00-17:00
RoUP3lcY4wEtdASLNIcmSw,Water Works Restaurant & Lounge,640 Waterworks Dr,Philadelphia,PA,19130.0,39.9687665251,-75.1836919785,3.0,150,0,"Restaurants, Seafood, Mediterranean, American (New), Breakfast & Brunch, Event Planning & Services, Caterers",Closed,Closed,Closed,Closed,Closed,Closed,Closed
oXw9R3-fdgAzv0K6d35lkA,QU JAPAN BISTRO & BAR,"1635 Market St, Ste 103",Philadelphia,PA,19103.0,39.953712,-75.168052,4.5,118,1,"Ramen, Japanese, Nightlife, Restaurants, Beer, Wine & Spirits, Food, Cocktail Bars, Sushi Bars, Bars",Closed,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:30,13:00-22:30,Closed
UOv2_2Mf9NjVvjmwQuK5qA,Lil Lina's Slices & Scoops,2513 Tulip St,Philadelphia,PA,19125.0,39.9812557819,-75.1232787037,4.0,27,0,"Restaurants, Salad, Food, Ice Cream & Frozen Yogurt, Pizza",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,11:00-22:00
_zDW4XPZ9w0Yvg6cbSeffQ,Maulana's Cafe,"4700 Wissahickon Ave, Bldg Q",Philadelphia,PA,19144.0,40.0155545,-75.1728699,2.0,5,0,"Breakfast & Brunch, Restaurants, Cafes",Closed,Closed,Closed,Closed,Closed,Closed,Closed
XTQWHOY2W2AhWuL0VakAgg,Ryan's Pub,4301 Main St,Philadelphia,PA,19127.0,40.0249636228,-75.2218963578,4.0,49,1,"Bars, Irish Pub, Pubs, Nightlife, Restaurants",Closed,Closed,16:00-00:00,20:00-02:00,16:00-00:00,12:00-00:00,12:00-00:00
93sFzeimmZU5CFluTazIaw,Monk Seafood,5018 N 5th St,Philadelphia,PA,19120.0,40.0278198,-75.1327267,3.5,9,1,"Seafood Markets, Restaurants, Food, Seafood, Specialty Food, American (Traditional)",Closed,14:00-21:00,12:00-22:00,12:00-22:00,12:00-19:30,12:00-22:00,12:00-21:00
lsDw9DHpC2XADe5rvxrRQQ,Airis Roll & Rice,8 N 3rd St,Philadelphia,PA,19106.0,39.950475645,-75.1456904411,3.5,7,0,"Poke, Japanese, Sushi Bars, Food, Restaurants",11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,Closed
hA74tGz6pYD7IxOxL9NfzA,Honey Restaurant,618 Market St,Philadelphia,PA,19106.0,39.950749,-75.15146,2.5,25,0,"Food Delivery Services, Restaurants, Food, Event Planning & Services, American (Traditional), Caterers",07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00
W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,19118.0,40.0768634,-75.2074063,4.0,178,0,"Sushi Bars, Japanese, Restaurants",17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-23:00,17:00-23:00,17:00-22:00
mR-zdKpv2UVr94lRglEu2w,Eagle Bar,3653 Germantown Ave,Philadelphia,PA,19140.0,40.0089586,-75.1504451,4.5,6,1,"Nightlife, Bars, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Jj4TRoceBE0dNpS1rKHAyg,Revolutions at Penn Treaty,1009 Canal St,Philadelphia,PA,19123.0,39.9649463654,-75.1349523511,2.5,83,0,"Active Life, Bowling, Bars, Nightlife, Arts & Entertainment, Arcades, Restaurants, American (Traditional), Sports Bars",17:00-00:00,17:00-00:00,17:00-00:00,17:00-00:00,17:00-02:00,12:00-02:00,12:00-00:00
G1q1IeNbiRJL5bReBLFdzQ,Mercer Cafe,2619 E Westmoreland St,Philadelphia,PA,19134.0,39.9864461,-75.1006826,4.0,90,1,"Restaurants, Breakfast & Brunch, Pizza, Sandwiches, American (New), Cafes",08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-15:00,08:00-14:00
DAbpxhhHOxInDNLdvWrTTQ,Smile Cafe,105 S 22nd St,Philadelphia,PA,19103.0,39.9521517,-75.1768973,4.0,303,1,"Noodles, Thai, Restaurants, Salad",17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-22:00,17:00-22:00,Closed
Kap3gxlPeVEWaVyCYgyUgw,Zulyka Restaurant and Bakery,136 S 60th St,Philadelphia,PA,19139.0,39.9594938,-75.2415367,4.0,5,0,"Caribbean, Bakeries, Restaurants, Haitian, Food",Closed,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
-5Rah4ZvWsDu4oilUZxhtw,World Cafe Live,3025 Walnut St,Philadelphia,PA,19104.0,39.9520744759,-75.1851766256,4.0,350,1,"Nightlife, Arts & Entertainment, Restaurants, Music Venues, American (New), Bars, Jazz & Blues",Closed,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,Closed
1FliMoYQnq72HRxEIPY0_A,Subway,801 Arch St,Philadelphia,PA,19107.0,39.9534075108,-75.1536959659,2.0,9,1,"Restaurants, Sandwiches, Fast Food",08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,10:00-16:00,Closed
BCAeju4OGjYbIok7DNNcjw,Supreme Oasis Bakery & Deli-Philly,4401 Lancaster Ave,Philadelphia,PA,19104.0,39.9692521,-75.2116916,4.0,11,1,"Fast Food, Restaurants, Soul Food, American (New)",Closed,Closed,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,15:00-20:00
1iE5POC7JT8fKs2tZ-CJnA,Wawa,1038 Arch St,Philadelphia,PA,19107.0,39.9533758716,-75.1577233755,3.0,40,0,"Convenience Stores, Delis, Food, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
0nwOwZGlB4v6XfuPLd-HWA,Pizza Rustica,3602 Chestnut St,Philadelphia,PA,19104.0,39.9545061,-75.1947435,2.5,128,0,"Pizza, Restaurants",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:30,12:00-23:30,17:00-22:00
TFbTZyxS6wN469IyN4BCRQ,Golden Crust Pizza III,3732 Midvale Ave,Philadelphia,PA,19129.0,40.009208,-75.1936719,2.5,82,1,"Pizza, Restaurants",10:30-21:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-23:30,10:30-23:30,12:00-21:30
1ZgE6rlUr2YD697vFjVoQg,Gearo's,1913 Welsh Rd,Philadelphia,PA,19115.0,40.0820736,-75.0372482,3.5,89,1,"Italian, Restaurants, Sandwiches, Pizza",11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-01:00,11:00-01:00,12:00-23:00
0Qea74cLG3aZNCWC5L_6jA,Bebe's Barbecue,1017 S 9th St,Philadelphia,PA,19147.0,39.9371811,-75.158225,4.5,40,0,"Restaurants, Food, Barbeque",Closed,Closed,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,10:00-16:00
yr3zZAhrSUwBb135uLb6Yw,Villa Fresh Italian Kitchen,"8500 Essington Ave, Terminal B",Philadelphia,PA,19153.0,39.8744888285,-75.2471410745,2.5,23,0,"Italian, Restaurants, Pizza",Closed,Closed,Closed,Closed,Closed,Closed,Closed
NRcVU0DW2OGaXrmXpBtLzg,Cafe Nhu Quynh,5520 Whitaker Ave,Philadelphia,PA,19124.0,40.0355248,-75.1003312,3.5,13,0,"Vietnamese, Bubble Tea, Restaurants, Food",07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00
ntiIq1FNqduOyyowMFGh5A,Nan Zhou Hand Drawn Noodle House,1022 Race St,Philadelphia,PA,19107.0,39.9554005671,-75.1569010986,4.0,2188,1,"Specialty Food, Noodles, Ethnic Food, Chinese, Comfort Food, Restaurants, Food",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:30,11:00-22:30,11:00-22:00
x-eCOnXocZIlaAZznK8E_Q,Tagliare,8500 Essington Ave,Philadelphia,PA,19153.0,39.8749289791,-75.2441923187,3.5,6,1,"Restaurants, Breakfast & Brunch",Closed,Closed,Closed,Closed,Closed,Closed,Closed
vpV8g_SAY8TR8Jmzevuw5g,Subway,"2920 Robert's Ave, Ste 1040",Philadelphia,PA,19129.0,40.0110715055,-75.1765092338,2.0,7,1,"Fast Food, Sandwiches, Restaurants, Salad, American (Traditional)",07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,08:00-21:00,09:00-20:00
JtcwxCtg9Dc3WfNMIcIJxg,Mama's Grill,630 South St,Philadelphia,PA,19147.0,39.9420524,-75.1531772,4.0,6,0,"Restaurants, Vegetarian",Closed,Closed,Closed,Closed,Closed,Closed,Closed
